Property,LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,PoorCondition,GoodCondition,Price
4857,15900,68900,0.146,1067,0,104,1,0,0,3,3,0,95.80547945,0,0,1,0
4858,8100,99300,0.136,1237,0,90,1,1,0,3,3,1,43.76986301,0,0,1,0
4859,16400,84300,0.399,797,432,768,1,1,0,3,2,1,28.75890411,0,1,0,0
4860,18900,72000,0.186,1302,0,208,1,0,1,3,3,1,96.80547945,0,0,0,0
4861,20100,139600,0.22,1158,900,120,3,0,1,3,2,1,40.76712329,440,0,0,0
4862,25600,92200,0.166,1243,400,165,1,0,0,3,3,1,71.7890411,0,0,1,0
4863,18400,39800,0.289,996,0,0,1,0,0,2,2,0,73.7890411,0,1,0,0
4864,15600,110600,0.173,1666,500,0,1,1,0,3,4,1,87.8,0,0,1,0
4865,26300,66600,0.174,688,0,0,1,0,0,2,2,1,68.78630137,0,0,1,0
4866,10800,45300,0.149,1280,0,0,1,0,0,3,3,0,94.80547945,0,0,0,0
4867,14500,96600,0.172,997,0,0,1,0,0,3,2,1,53.77534247,0,0,1,0
4868,19500,118200,0.179,1176,800,77,1,0,0,3,2,1,45.76986301,0,0,1,0
4869,22600,24800,0.317,736,0,0,1,0,0,3,2,0,64.78356164,0,1,0,0
4870,29100,58400,2.855,1128,0,180,1,0,0,2,5,1,150.8410959,0,0,1,0
4871,6000,57600,0.17,912,0,192,1,0,0,2,3,0,74.79178082,0,0,1,0
4872,25900,90200,0.192,1392,0,388,1,0,0,2,4,1,62.78356164,0,0,1,0
4873,16600,98900,0.161,1512,0,120,1,0,0,4,3,1,51.77534247,0,1,0,0
4874,14200,81300,0.174,1333,685,112,2,0,0,4,3,1,85.79726027,0,0,1,0
4875,12400,61400,0.119,1209,0,0,1,0,0,2,3,0,93.80273973,0,0,0,0
4876,12500,58000,0.183,1223,0,96,1,1,0,2,3,0,106.8136986,0,1,0,0
4877,28900,123100,0.205,1246,480,0,1,0,0,2,4,1,53.77534247,0,0,1,0
4878,16900,96500,0.189,1270,0,324,1,0,0,3,3,1,49.77260274,0,0,1,0
4879,26100,102400,0.172,816,300,0,1,0,0,2,2,1,61.78082192,0,0,1,0
4880,28900,105300,0.261,1104,0,170,1,0,0,3,2,1,57.77808219,0,0,1,0
4881,14600,61000,0.234,1188,0,0,1,0,0,1,2,1,64.78356164,520,0,0,0
4882,12200,49600,0.155,640,0,0,1,0,0,2,2,1,57.77808219,0,0,0,0
4883,6600,37400,0.303,850,0,0,1,0,0,2,2,0,97.80547945,0,0,0,0
4884,19900,65200,0.146,824,0,144,1,0,1,2,3,1,88.8,0,0,1,0
4885,15500,79600,0.152,1242,0,0,1,0,0,2,4,1,89.8,0,0,1,0
4886,19600,98700,0.179,930,400,0,1,0,1,3,2,1,44.76986301,0,0,1,0
4887,25200,74700,0.7,1788,280,0,1,0,0,5,2,0,107.8136986,0,1,0,0
4888,17600,113400,0.123,1692,0,0,1,1,0,4,4,1,100.8082192,0,0,1,0
4889,23400,77900,0.164,1565,0,0,1,0,1,3,4,1,93.80273973,0,0,1,0
4890,13900,48800,0.187,658,0,0,1,0,0,2,2,1,39.76712329,0,0,0,0
4891,12300,43600,0.183,864,0,0,1,0,0,2,3,1,90.80273973,0,0,0,0
4892,12300,45900,0.125,816,0,0,1,0,0,2,2,0,78.79452055,0,0,0,0
4893,30200,206100,0.179,1835,0,0,2,0,1,3,6,1,12.74794521,480,0,0,0
4894,21500,84900,0.191,1061,0,256,1,0,0,2,3,1,62.78356164,0,0,1,0
4895,28700,93500,0.201,1002,0,0,2,0,0,3,2,1,51.77534247,0,0,1,0
4896,26100,92400,0.2,969,0,64,1,0,0,3,2,1,56.77808219,0,0,0,0
4897,18000,56900,0.439,944,0,0,1,0,0,2,2,1,68.78630137,0,0,0,0
4898,18400,78200,0.182,896,400,0,1,0,1,2,3,1,70.7890411,0,0,1,0
4899,18600,87700,0.165,1002,0,0,1,0,0,2,2,1,47.77260274,0,0,1,0
4900,4400,55100,0.129,1046,0,100,1,0,0,3,2,0,47.77260274,0,0,1,0
4901,29000,113500,0.826,1071,280,0,2,1,0,3,3,1,37.76438356,350,0,0,0
4902,27200,117300,0.179,1272,0,0,1,1,1,3,2,1,52.77534247,400,0,1,0
4903,11300,72100,0.183,1680,0,0,2,0,0,3,3,1,75.79178082,0,0,1,0
4904,28000,148800,0.149,1662,0,50,2,0,2,3,3,1,72.7890411,202,0,1,0
4905,5300,40000,0.123,852,0,0,1,0,0,2,3,0,67.78630137,0,1,0,0
4906,17000,69400,0.161,797,400,0,1,0,0,2,3,1,69.78630137,0,0,0,0
4907,10200,58200,0.111,576,0,248,1,0,0,1,2,1,51.77534247,0,0,1,0
4908,20600,119700,0.222,1362,0,532,1,0,1,2,2,1,50.77534247,0,0,1,0
4909,16400,37800,0.145,886,0,0,1,0,0,2,2,0,86.8,0,0,1,0
4910,15400,83100,0.226,1176,0,0,1,0,0,3,2,1,55.77808219,484,0,1,0
4911,37300,139000,0.153,1452,0,0,1,0,1,3,3,1,95.80547945,0,0,1,0
4912,16800,48700,0.18,830,0,96,1,0,0,2,2,1,90.80273973,0,0,1,0
4913,20400,107600,0.165,1489,500,0,1,1,1,3,3,1,63.78356164,0,0,1,0
4914,19000,68100,0.303,1210,0,0,1,0,0,2,3,1,105.8109589,0,0,1,0
4915,18600,75900,0.154,1040,0,0,1,0,0,3,2,1,97.80547945,0,0,0,0
4916,15500,91300,0.172,1600,0,135,2,0,0,3,4,1,85.79726027,0,0,1,0
4917,5000,85100,0.147,1228,0,0,1,1,0,4,2,1,15.75068493,0,0,0,0
4918,15600,103300,0.156,1404,0,0,1,0,0,3,3,0,41.76712329,448,0,1,0
4919,28000,59500,0.488,1342,0,225,1,0,0,2,4,1,91.80273973,0,0,1,0
4920,29000,96200,0.199,1099,400,0,2,0,1,3,3,1,54.77808219,0,0,1,0
4921,32000,193300,0.332,2289,450,240,2,2,2,4,4,1,43.76986301,529,0,1,0
4922,29500,208900,0.172,1817,950,216,3,1,1,4,4,1,5.742465753,783,0,0,0
4923,38100,158700,0.153,1374,400,294,2,0,1,4,2,1,61.78082192,0,0,1,0
4924,14200,39300,0.153,748,0,0,1,0,0,2,3,0,98.80821918,0,1,0,0
4925,5600,30900,0.063,580,0,0,1,0,0,1,2,0,87.8,0,0,0,0
4926,21700,50800,0.193,989,0,0,1,1,0,3,2,1,104.8109589,0,0,1,0
4927,18200,42000,0.17,796,0,0,1,0,0,3,2,1,56.77808219,0,0,1,0
4928,18700,91600,0.499,1020,0,120,1,0,0,2,3,1,16.75068493,0,0,0,0
4929,22500,80700,0.201,981,0,238,1,0,0,3,2,1,42.76986301,0,0,1,0
4930,29600,66800,0.266,850,0,48,1,0,0,2,3,0,60.78082192,0,0,0,0
4931,21100,97700,0.179,950,300,324,1,1,0,4,1,1,46.77260274,0,0,1,0
4932,5800,117600,0.147,2105,0,0,1,0,0,5,4,1,53.77534247,0,0,1,0
4933,8700,57900,0.173,1164,0,102,1,0,0,3,5,0,102.8109589,0,0,0,0
4934,30600,113900,0.186,1053,450,120,2,1,1,3,4,1,16.75068493,0,0,0,0
4935,30500,91700,0.241,936,0,160,1,0,0,2,2,1,56.77808219,384,0,1,0
4936,20600,50000,0.241,816,0,0,1,0,0,2,3,0,72.7890411,0,0,0,0
4937,14600,67500,0.17,1423,0,0,1,0,0,2,4,1,85.79726027,0,0,0,0
4938,12300,79300,0.132,960,0,0,1,0,0,2,2,1,63.78356164,0,0,1,0
4939,15700,72300,0.207,872,0,240,1,0,0,2,2,1,52.77534247,328,0,0,0
4940,19000,67000,0.199,720,200,0,2,0,0,2,2,1,63.78356164,0,0,1,0
4941,34400,174000,0.262,2495,0,0,2,0,1,2,4,1,88.8,0,0,1,0
4942,25200,116700,0.143,1404,200,240,1,0,0,3,3,1,103.8109589,0,0,1,0
4943,19600,126200,0.22,1094,0,208,2,0,0,3,2,1,5.742465753,0,0,0,0
4944,17900,86400,0.184,1495,0,0,1,0,0,3,4,1,93.80273973,0,0,1,0
4945,13100,47100,0.149,1011,0,0,1,0,0,4,3,0,105.8109589,0,0,0,0
4946,21600,89800,0.193,1036,0,0,1,0,0,3,2,1,51.77534247,0,0,1,0
4947,16000,81200,0.149,884,0,0,1,0,0,2,3,1,53.77534247,0,0,1,0
4948,8100,83100,0.354,1847,0,0,2,0,0,3,3,0,104.8109589,0,1,0,0
4949,25200,94000,0.161,1496,0,0,1,0,0,3,3,1,84.79726027,0,0,1,0
4950,17700,99500,0.166,1576,0,66,1,0,0,4,2,1,56.77808219,0,0,1,0
4951,5600,38100,0.121,1010,0,0,1,0,0,3,3,0,100.8082192,186,1,0,0
4952,30600,75400,0.179,996,0,0,1,0,0,2,2,0,63.78356164,0,0,1,0
4953,13300,28800,0.116,868,0,0,1,0,0,2,2,0,85.79726027,0,0,0,0
4954,22400,75200,0.222,936,0,0,1,0,0,3,2,1,51.77534247,0,0,1,0
4955,17200,80300,0.424,1296,0,0,1,0,0,4,4,0,51.77534247,0,0,1,0
4956,20900,98400,0.196,992,550,0,1,0,0,3,2,1,56.77808219,0,0,1,0
4957,14500,52000,0.193,844,0,0,1,0,1,2,3,1,99.80821918,0,0,1,0
4958,17900,73100,0.168,792,0,0,1,0,0,2,2,0,64.78356164,0,0,1,0
4959,12400,67000,0.121,904,0,0,1,0,0,2,2,1,93.80273973,0,0,1,0
4960,22600,129300,0.25,1871,0,0,2,0,1,3,4,1,53.77534247,576,0,0,0
4961,23800,75500,0.226,1229,0,180,1,0,1,4,2,1,88.8,0,0,1,0
4962,29100,165800,0.19,1755,360,388,1,2,1,3,3,1,70.7890411,220,0,1,0
4963,29800,121900,0.233,1144,0,208,2,0,0,3,2,1,3.742465753,0,0,0,0
4964,10700,35100,0.134,780,0,0,1,0,0,2,2,1,98.80821918,0,0,0,0
4965,14100,43600,0.154,616,0,0,1,0,0,2,2,1,70.7890411,0,0,1,0
4966,24400,91600,0.157,835,400,192,1,0,0,2,2,1,60.78082192,0,0,1,0
4967,16900,48900,0.15,816,0,0,1,0,0,2,2,0,95.80547945,0,0,1,0
4968,10900,42400,0.145,660,0,0,1,0,0,2,2,0,88.8,0,0,1,0
4969,24800,110300,0.165,1499,0,0,2,0,0,4,2,1,61.78082192,0,0,0,0
4970,28500,79900,0.241,937,125,0,1,0,0,2,2,0,69.78630137,190,0,1,0
4971,17400,134100,0.169,1952,0,0,2,0,1,4,2,1,58.78082192,264,0,1,0
4972,25900,60500,0.349,912,0,0,1,0,0,2,3,1,65.78356164,0,0,1,0
4973,18600,92000,0.234,928,420,0,1,0,0,3,2,1,55.77808219,0,0,1,0
4974,24900,41600,0.47,784,0,64,1,0,0,2,2,0,92.80273973,0,0,0,0
4975,13000,49300,0.215,728,0,96,1,0,0,2,3,0,53.77534247,0,0,1,0
4976,19500,91000,0.194,1305,0,0,1,0,0,3,3,1,80.79452055,0,0,1,0
4977,17500,55500,0.164,1444,0,0,1,0,1,3,4,0,98.80821918,0,1,0,0
4978,18800,50900,0.167,768,0,142,1,0,0,2,3,0,100.8082192,0,0,1,0
4979,30900,225700,0.248,2649,847,458,3,1,1,3,4,1,26.75890411,624,0,1,0
4980,21800,148400,0.137,1291,0,130,2,0,1,3,2,1,5.742465753,399,0,0,0
4981,17800,98700,0.164,840,0,104,1,0,0,3,2,1,39.76712329,0,0,1,0
4982,42000,175200,0.284,1888,0,192,3,0,0,4,2,1,68.78630137,0,0,1,0
4983,24800,143700,0.16,1505,500,0,1,0,1,4,2,1,73.7890411,0,0,1,0
4984,3600,25500,0.091,1382,0,0,2,0,0,3,4,0,96.80547945,0,1,0,0
4985,12200,62000,0.222,1302,0,0,1,0,0,4,3,0,121.8191781,0,0,1,0
4986,9000,43600,0.241,1319,0,0,2,0,0,3,4,0,108.8136986,0,0,0,0
4987,28100,99800,0.413,1724,0,0,1,0,1,2,4,1,61.78082192,0,0,1,0
4988,15800,115300,0.149,1838,0,332,2,0,0,4,2,1,59.78082192,0,0,1,0
4989,14300,72700,0.172,898,0,173,1,0,0,2,3,1,82.79726027,0,0,1,0
4990,17200,54200,0.37,829,0,0,1,0,0,3,2,0,55.77808219,0,0,1,0
4991,12700,39200,0.172,672,0,0,1,0,0,2,2,1,100.8082192,0,0,1,0
4992,20700,62800,0.235,878,0,248,1,0,0,2,6,1,71.7890411,0,0,0,0
4993,31600,153500,0.202,1864,0,200,2,1,1,3,3,1,7.745205479,442,0,0,0
4994,9600,64000,0.367,1934,0,0,2,0,0,4,4,0,96.80547945,0,1,0,0
4995,20000,126400,0.158,1356,0,128,2,0,0,3,1,1,14.75068493,440,0,0,0
4996,9500,82900,0.161,975,150,0,1,0,0,3,2,1,48.77260274,0,0,0,0
4997,34200,140200,0.172,1180,0,0,1,0,0,3,2,1,90.80273973,0,0,1,0
4998,13200,67600,0.109,1048,0,0,1,0,1,3,2,1,85.79726027,0,0,1,0
4999,6100,42700,0.109,704,0,0,1,0,0,2,2,0,99.80821918,0,0,1,0
5000,14200,40500,0.161,689,0,120,1,0,0,2,3,1,92.80273973,209,0,1,0
5001,14400,120800,0.21,1040,0,146,1,0,0,3,2,1,5.742465753,0,0,0,0
5002,10200,50800,0.294,2518,0,0,1,0,1,4,6,0,114.8164384,0,1,0,0
5003,14400,60100,0.17,743,0,0,1,0,0,2,3,0,85.79726027,0,0,1,0
5004,30900,97000,0.23,1008,800,96,2,0,0,2,5,1,60.78082192,480,0,1,0
5005,6900,50500,0.18,2194,0,0,2,0,0,4,5,0,106.8136986,0,1,0,0
5006,34200,125100,0.222,1032,400,120,2,1,1,3,3,1,6.745205479,160,0,0,0
5007,9500,75600,0.161,840,0,0,1,0,0,3,2,1,42.76986301,0,0,1,0
5008,15700,56100,0.125,1119,0,0,1,0,0,3,3,0,92.80273973,0,0,0,0
5009,22700,159700,0.142,1767,500,408,1,0,1,2,3,1,73.7890411,0,0,1,0
5010,18400,53100,0.172,768,0,0,1,0,0,2,2,0,83.79726027,0,0,1,0
5011,20800,109300,0.248,1811,0,0,1,0,1,3,3,1,74.79178082,0,0,1,0
5012,15900,107800,0.139,865,0,120,1,0,0,3,2,1,7.745205479,0,0,0,0
5013,35900,128500,0.233,1516,0,0,1,1,1,3,3,1,80.79452055,0,0,1,0
5014,17800,60000,0.148,944,0,0,1,0,0,3,3,0,91.80273973,0,0,1,0
5015,17300,61100,0.152,912,500,0,2,0,0,2,3,1,98.80821918,0,0,1,0
5016,15600,53200,0.156,1160,0,145,2,0,0,2,4,0,68.78630137,0,1,0,0
5017,24800,49900,0.328,724,0,0,1,0,0,1,3,1,70.7890411,0,0,1,0
5018,9500,73400,0.161,899,0,0,1,0,0,3,2,1,41.76712329,0,0,1,0
5019,14200,75300,0.182,1149,0,0,1,0,0,3,3,1,83.79726027,0,0,1,0
5020,16100,75600,0.153,826,0,0,1,0,0,2,2,1,63.78356164,0,0,1,0
5021,22800,90700,0.753,1317,0,0,2,0,0,4,2,1,62.78356164,0,0,1,0
5022,30600,101300,0.248,1004,759,0,1,0,0,3,2,1,50.77534247,0,0,1,0
5023,18400,63700,0.152,1100,0,0,1,0,0,2,3,1,105.8109589,0,0,0,0
5024,25100,132800,0.564,1095,0,160,2,0,0,3,2,1,4.742465753,484,0,0,0
5025,22100,76700,0.193,837,310,190,1,0,0,3,2,1,70.7890411,202,0,0,0
5026,23400,76600,0.224,952,0,0,1,1,0,3,2,1,52.77534247,0,0,1,0
5027,21300,96200,0.314,864,0,0,1,0,0,2,3,1,47.77260274,0,0,1,0
5028,15200,68200,0.162,672,0,100,1,0,0,2,2,1,68.78630137,0,0,1,0
5029,25800,54500,0.137,660,0,220,1,0,0,2,2,1,85.79726027,0,0,1,0
5030,35700,170500,0.288,1824,0,160,2,1,1,3,3,1,8.745205479,640,0,0,0
5031,16100,77300,0.163,896,400,0,1,0,0,3,2,1,56.77808219,0,0,1,0
5032,28900,111400,0.205,1239,0,0,1,1,0,3,2,1,53.77534247,0,0,1,0
5033,3900,49400,0.092,1027,0,0,1,0,0,2,3,0,67.78630137,0,0,1,0
5034,31100,166800,0.204,1707,0,0,1,1,2,2,4,1,60.78082192,285,0,1,0
5035,14000,33700,0.262,432,0,96,1,0,0,1,2,0,41.76712329,0,0,0,0
5036,13400,52500,0.149,1128,0,0,1,0,0,4,3,0,110.8136986,0,0,0,0
5037,25000,106600,0.395,912,400,0,2,0,1,3,2,1,42.76986301,0,0,1,0
5038,14600,71700,0.114,1032,0,140,1,0,0,2,3,1,86.8,0,0,1,0
5039,20400,56300,0.249,800,0,0,1,0,0,2,2,0,62.78356164,0,0,0,0
5040,19500,111000,0.172,1074,500,0,1,0,0,3,2,1,47.77260274,308,0,1,0
5041,14400,66200,0.115,1116,0,336,1,0,0,2,3,0,94.80547945,0,0,1,0
5042,29200,119100,0.172,1207,0,0,1,1,1,3,3,1,86.8,480,0,1,0
5043,8300,50900,0.129,1168,0,240,2,0,0,2,4,1,85.79726027,0,0,1,0
5044,69200,481400,0.691,3979,1100,1476,4,1,2,5,6,1,58.78082192,0,0,1,0
5045,21500,119400,0.257,1401,0,406,1,1,1,3,2,0,58.78082192,1000,0,1,0
5046,25200,96200,0.162,1202,450,490,2,0,0,2,3,1,84.79726027,0,0,1,0
5047,21800,83900,0.187,988,266,301,1,1,1,3,2,1,48.77260274,288,0,1,0
5048,28200,90900,0.193,1215,0,0,1,0,0,3,2,1,60.78082192,300,0,0,0
5049,19300,95900,0.17,1426,0,132,1,0,1,3,3,1,85.79726027,0,0,1,0
5050,33300,131800,0.201,1324,0,100,2,1,0,3,3,1,4.742465753,400,0,0,0
5051,10300,54700,0.11,629,0,0,1,0,0,2,2,0,40.76712329,0,0,1,0
5052,20100,95400,0.172,1296,450,0,1,0,0,4,2,1,58.78082192,0,0,1,0
5053,19500,65300,0.226,1008,0,0,1,0,0,2,2,1,58.78082192,0,0,0,0
5054,18600,63600,0.152,1177,0,0,1,0,0,3,2,1,96.80547945,0,0,1,0
5055,31100,109900,0.289,1397,350,0,3,0,0,3,4,1,35.76438356,0,0,1,0
5056,16000,55100,0.146,816,0,192,1,0,0,2,3,1,82.79726027,0,0,1,0
5057,31000,147000,0.262,1916,200,125,2,0,0,4,4,1,50.77534247,420,0,1,0
5058,4000,62600,0.099,1102,0,0,1,0,1,3,3,1,64.78356164,0,0,1,0
5059,22000,128600,0.25,1871,0,0,2,0,1,3,4,1,53.77534247,576,0,0,0
5060,50900,294800,0.272,2571,364,0,3,2,1,4,4,1,78.79452055,380,0,1,0
5061,6700,39700,0.115,872,0,0,1,0,0,2,3,0,97.80547945,0,0,0,0
5062,20700,77200,0.251,1040,0,247,1,1,0,2,3,1,55.77808219,0,0,1,0
5063,19700,112100,0.179,871,684,200,1,1,1,3,2,1,32.76164384,0,0,1,0
5064,16200,49400,0.172,673,300,0,1,0,0,2,2,0,56.77808219,0,0,0,0
5065,19500,59200,0.159,760,0,0,1,0,0,2,2,1,74.79178082,0,0,1,0
5066,28500,56000,0.247,792,0,0,1,0,0,2,3,1,80.79452055,0,0,0,0
5067,13700,53800,0.152,600,0,258,1,0,0,2,2,1,60.78082192,0,0,1,0
5068,17500,48900,0.166,664,0,0,1,0,0,2,2,1,71.7890411,0,0,0,0
5069,25900,91600,0.23,1109,300,112,1,0,0,2,3,1,48.77260274,0,0,1,0
5070,15500,32800,0.128,768,0,0,1,0,0,2,3,0,92.80273973,0,0,0,0
5071,24200,49900,0.3,694,0,0,1,0,0,2,2,1,69.78630137,0,0,0,0
5072,6000,87600,0.145,1868,0,0,1,0,0,3,3,1,105.8109589,0,0,1,0
5073,21400,83200,0.321,1324,0,0,2,0,0,4,2,1,96.80547945,0,0,1,0
5074,22700,97000,0.152,1364,0,176,1,0,0,3,3,1,63.78356164,0,0,1,0
5075,31700,140500,0.341,1921,600,0,1,1,1,3,4,1,42.76986301,462,0,1,0
5076,21300,105700,0.172,929,500,0,2,0,0,3,2,1,51.77534247,0,0,1,0
5077,23200,75400,0.152,699,300,0,1,0,0,2,2,1,60.78082192,0,0,1,0
5078,12300,78400,0.161,1204,0,170,1,0,0,2,3,1,93.80273973,0,0,1,0
5079,16200,37300,0.145,849,0,0,1,0,0,2,2,0,86.8,0,1,0,0
5080,24000,79200,0.197,726,450,0,1,0,0,2,2,1,58.78082192,0,0,0,0
5081,41200,155700,0.551,1592,520,0,2,0,0,2,3,1,52.77534247,528,0,1,0
5082,25400,122100,0.153,1840,0,144,1,1,2,4,4,1,91.80273973,0,0,1,0
5083,5000,14500,0.121,844,0,0,1,0,0,3,3,0,85.79726027,0,1,0,0
5084,19700,69900,0.228,781,0,0,1,0,0,2,2,1,56.77808219,0,0,0,0
5085,20700,75800,0.154,1233,0,0,1,0,0,3,2,1,67.78630137,0,0,1,0
5086,31500,93600,0.197,1312,0,141,1,0,0,2,2,1,73.7890411,0,0,1,0
5087,11200,124200,0.14,1094,0,155,2,0,0,3,2,1,5.742465753,0,0,0,0
5088,24400,132000,0.254,1398,0,0,2,1,1,3,3,1,16.75068493,550,0,0,0
5089,14000,48800,0.164,616,0,0,1,0,0,2,2,1,72.7890411,0,0,1,0
5090,19900,102500,0.152,1492,0,0,1,0,0,3,2,1,97.80547945,0,0,1,0
5091,18400,67400,0.225,1378,0,0,1,0,0,2,4,1,82.79726027,0,0,1,0
5092,14400,51500,0.152,836,0,64,1,0,0,2,3,1,94.80547945,0,0,1,0
5093,16600,71000,0.158,1000,700,0,1,0,0,3,3,1,94.80547945,0,0,1,0
5094,21600,94000,0.184,898,0,228,1,0,0,3,2,1,28.75890411,0,0,1,0
5095,29000,128800,0.222,1485,0,336,1,0,0,3,4,1,57.77808219,0,1,0,0
5096,29500,69300,0.921,840,200,260,1,0,0,2,3,1,61.78082192,0,0,1,0
5097,20700,111000,0.193,894,600,168,1,1,0,2,3,1,45.76986301,0,0,1,0
5098,17100,47900,0.161,982,0,100,1,0,1,3,3,0,90.80273973,0,0,1,0
5099,23800,80600,0.36,945,0,140,1,0,0,3,2,1,40.76712329,0,0,0,0
5100,23400,74300,0.158,651,0,128,1,0,0,2,2,1,61.78082192,0,0,1,0
5101,26500,79300,0.207,921,450,196,1,0,0,3,1,1,30.76164384,0,0,1,0
5102,5900,44800,0.15,1456,0,0,1,0,0,4,3,0,105.8109589,0,0,0,0
5103,18700,76500,0.312,852,0,0,1,1,0,2,2,1,50.77534247,0,0,0,0
5104,18900,97500,0.174,876,0,0,1,0,0,2,2,1,25.75616438,0,0,0,0
5105,19300,102000,0.187,930,450,144,1,0,0,3,2,1,45.76986301,0,0,1,0
5106,21200,79200,0.163,1238,0,0,1,0,1,2,4,0,94.80547945,0,0,1,0
5107,11900,22600,0.157,576,0,0,1,0,0,1,2,0,74.79178082,0,0,0,0
5108,16600,76000,0.209,1116,0,104,1,0,0,3,2,0,61.78082192,0,0,1,0
5109,3900,21000,0.086,716,0,0,1,0,0,1,3,0,120.8191781,0,1,0,0
5110,28500,64300,0.189,692,0,116,1,0,0,2,2,1,69.78630137,0,0,1,0
5111,6100,103000,0.152,1992,0,100,1,1,0,5,3,1,60.78082192,0,0,1,0
5112,8700,42500,0.209,816,0,0,1,0,0,2,2,0,72.7890411,0,1,0,0
5113,13800,64000,0.179,908,0,0,1,0,0,2,3,0,62.78356164,0,0,1,0
5114,28700,123400,0.207,1384,520,0,1,1,0,3,2,1,50.77534247,0,0,1,0
5115,9800,97100,0.23,1343,0,192,1,1,0,3,3,1,27.75890411,0,1,0,0
5116,18000,82500,0.155,796,671,100,1,0,1,2,3,1,51.77534247,260,0,1,0
5117,7200,81200,0.154,2054,0,112,2,0,0,4,4,0,100.8082192,0,0,0,0
5118,18400,101700,0.115,1436,0,0,1,0,0,2,4,1,91.80273973,0,0,1,0
5119,29300,63200,0.7,1788,280,0,1,0,0,5,2,0,107.8136986,0,1,0,0
5120,3300,53800,0.083,1436,0,230,1,0,0,3,3,1,104.8109589,0,0,0,0
5121,6600,84500,0.132,1128,0,0,1,0,0,2,4,1,56.77808219,0,0,1,0
5122,27600,94700,0.2,1456,0,320,1,0,1,3,3,1,99.80821918,0,0,1,0
5123,28900,136200,0.205,1222,600,0,1,1,0,3,4,1,53.77534247,308,0,1,0
5124,18800,67500,0.161,874,0,0,1,0,0,3,2,0,66.78630137,0,0,1,0
5125,24500,69600,0.165,960,0,0,1,0,0,3,2,0,49.77260274,0,1,0,0
5126,23700,88000,0.161,672,0,350,1,0,0,2,2,1,60.78082192,0,0,1,0
5127,26700,76700,0.184,1008,0,0,1,0,0,2,3,1,45.76986301,0,1,0,0
5128,12900,157000,0.195,1568,0,120,2,1,0,3,4,1,2.742465753,440,0,0,0
5129,16700,84300,0.145,853,0,110,1,0,0,3,2,1,29.75890411,0,0,1,0
5130,22000,80400,0.193,1021,0,0,1,1,0,2,4,1,54.77808219,0,0,1,0
5131,22700,81500,0.161,1086,0,0,1,0,0,2,3,1,81.79452055,0,0,0,0
5132,20000,66500,0.149,907,0,0,1,0,0,2,2,1,68.78630137,0,0,1,0
5133,11600,32800,0.152,751,0,0,1,0,0,3,3,0,98.80821918,0,0,0,0
5134,25300,94200,0.161,800,0,104,1,0,0,3,2,1,16.75068493,0,0,1,0
5135,2800,43900,0.067,1352,0,0,1,0,0,3,3,1,105.8109589,180,1,0,0
5136,7600,107800,0.132,1049,0,100,1,0,0,3,2,1,4.742465753,240,0,0,0
5137,21500,42700,0.329,624,0,64,1,0,0,2,2,1,95.80547945,0,0,1,0
5138,28100,141300,0.416,1583,0,150,2,1,1,2,3,1,14.75068493,400,0,0,0
5139,34300,37600,0.425,1008,0,0,1,0,0,2,2,0,50.77534247,0,0,0,0
5140,13900,71200,0.156,1924,0,0,2,0,1,2,6,0,102.8109589,0,1,0,0
5141,25200,160400,0.161,1850,0,120,2,2,0,3,3,1,54.77808219,0,0,1,0
5142,22900,120400,0.321,1144,0,144,2,0,0,3,2,1,2.742465753,0,0,0,0
5143,20600,80700,0.114,1004,0,0,1,0,1,2,3,1,81.79452055,0,0,1,0
5144,15400,79400,0.147,888,0,0,1,0,0,2,2,1,70.7890411,230,0,1,0
5145,14500,31900,0.152,778,0,0,1,0,0,2,2,0,98.80821918,0,0,0,0
5146,56400,39400,1.743,768,0,0,1,0,1,2,2,0,85.79726027,0,1,0,0
5147,60100,61200,0.861,832,0,144,1,0,0,1,4,1,34.76438356,0,0,1,0
5148,9500,62800,0.152,816,0,130,1,0,0,2,2,1,51.77534247,0,0,1,0
5149,38000,175600,0.355,1893,400,0,3,1,1,3,5,1,13.74794521,984,0,0,0
5150,9400,43700,0.163,748,0,0,1,0,0,2,3,1,92.80273973,0,0,1,0
5151,16900,107200,0.298,912,300,320,2,0,0,2,3,1,50.77534247,0,0,1,0
5152,19100,42900,0.19,576,0,0,1,0,0,2,2,1,45.76986301,0,0,1,0
5153,6400,42200,0.172,1390,0,0,1,0,0,3,3,1,47.77260274,0,0,1,0
5154,36300,75400,0.24,1037,0,0,1,0,0,2,3,1,81.79452055,0,0,1,0
5155,33800,131300,0.23,1335,300,88,3,0,0,4,4,1,44.76986301,0,0,0,0
5156,15500,104100,0.162,1587,0,0,1,1,0,4,3,1,56.77808219,0,0,1,0
5157,23500,111200,0.201,1680,300,280,1,1,0,4,3,1,39.76712329,0,0,1,0
5158,57100,343100,0.413,2887,0,766,2,0,1,5,4,1,79.79452055,766,0,1,0
5159,20400,121800,0.195,1113,700,0,1,0,1,2,2,1,46.77260274,0,0,1,0
5160,21200,91800,0.224,1032,150,420,1,0,0,2,2,1,53.77534247,0,0,1,0
5161,26200,94000,1.02,1026,960,0,1,0,0,3,2,1,24.75616438,0,0,1,0
